timestamp,src_ip_private,src_ip_public,src_ip_default,dst_ip_private,dst_ip_public,dst_ip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chwhereen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp,sport_ldaps,sport_cups,sport_imap4,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chwhereen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp,dport_ldaps,dport_cups,dport_imap4,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_6,protocol_17,protocol_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,npackets_b_verylow,npackets_b_low,npackets_b_medium,npackets_b_high,npackets_b_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,nbytes_b_verylow,nbytes_b_low,nbytes_b_medium,nbytes_b_high,nbytes_b_veryhigh,label_background,label_DoS_Hulk,label_DDoS,label_PortScan,label_other
03/07/2017 01:48:451380000,989,11,0,679,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,316,673,0,0,0,0,0,0,0,0,0,0,0,0,668,0,0,0,209,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989,11,0,332,668,0,724,218,50,7,1,706,243,42,8,1,713,165,99,19,4,265,544,140,37,14,1000,0,0,0,0
03/07/2017 01:48:491381000,888,112,0,668,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,112,392,496,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,0,162,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,88,24,444,556,0,808,151,38,3,0,796,163,35,6,0,793,134,59,14,0,405,458,87,43,7,1000,0,0,0,0
03/07/2017 01:48:571382000,907,93,0,677,323,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,52,0,0,0,2,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,98,204,698,1,0,0,0,0,0,0,0,2,4,0,0,571,0,0,0,158,0,0,0,2,0,0,0,1,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,901,69,30,426,573,1,815,141,34,10,0,807,147,31,15,0,823,105,66,6,0,437,429,86,30,18,1000,0,0,0,0
03/07/2017 01:49:231383000,911,89,0,736,264,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,375,533,0,0,0,0,0,0,0,0,1,0,0,0,639,0,0,0,89,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,42,54,360,640,0,840,125,34,1,0,843,129,24,4,0,835,81,81,3,0,372,500,98,19,11,1000,0,0,0,0
03/07/2017 01:49:361384000,930,70,0,710,290,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1,2,0,0,1,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,75,303,622,1,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,211,7,0,0,1,3,0,0,6,76,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,928,58,14,370,629,1,849,137,11,3,0,860,127,10,3,0,839,108,52,1,0,374,534,77,12,3,1000,0,0,0,0
03/07/2017 01:49:581385000,851,149,0,651,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,2,0,0,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,306,541,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,207,4,0,0,2,1,0,0,5,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,115,37,510,490,0,829,108,60,3,0,828,126,37,9,0,824,96,75,5,0,447,428,76,38,11,1000,0,0,0,0
03/07/2017 01:50:311386000,918,82,0,698,302,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,185,726,2,0,0,0,0,0,0,0,2,0,0,0,586,0,0,0,115,10,0,0,4,1,0,0,6,183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,910,46,44,401,597,2,771,175,52,2,0,789,166,43,2,0,771,136,91,2,0,416,430,118,30,6,1000,0,0,0,0
03/07/2017 01:51:251387000,809,191,0,695,305,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,66,0,0,0,9,2,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,153,639,0,0,0,0,0,0,0,0,0,12,0,0,483,0,0,0,167,0,0,0,9,2,0,0,0,126,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,71,126,506,494,0,839,129,32,0,0,870,98,31,1,0,856,83,59,2,0,622,284,66,24,4,1000,0,0,0,0
03/07/2017 01:53:021388000,949,51,0,674,326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,2,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,298,648,1,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,196,0,0,0,1,2,0,0,0,126,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,21,29,375,624,1,663,265,65,7,0,731,224,34,11,0,700,164,133,3,0,322,503,134,28,13,1000,0,0,0,0
03/07/2017 01:53:171389000,869,131,0,786,214,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,63,0,0,0,2,1,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,262,601,0,0,0,0,0,0,0,0,3,0,0,0,639,0,0,0,93,0,0,0,2,1,0,0,0,118,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,42,100,358,642,0,792,164,42,2,0,842,118,34,6,0,810,118,61,11,0,411,498,64,19,8,1000,0,0,0,0
03/07/2017 01:53:371390000,919,81,0,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,494,420,0,0,0,0,0,0,0,0,0,0,0,0,554,0,0,0,105,0,0,0,0,5,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,41,40,441,559,0,756,167,74,3,0,741,202,53,3,1,722,145,124,9,0,281,497,181,35,6,1000,0,0,0,0
03/07/2017 01:54:061391000,875,125,0,708,291,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,3,4,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,450,412,0,0,0,0,0,0,0,0,0,12,0,0,558,0,0,0,46,0,0,0,3,5,0,0,1,240,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,867,66,67,434,566,0,778,168,34,20,0,805,149,23,23,0,786,114,83,17,0,404,425,128,19,24,1000,0,0,0,0
03/07/2017 01:54:541392000,802,198,0,713,287,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,5,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,277,519,1,0,0,0,0,0,0,0,2,0,0,0,507,0,0,0,52,0,0,0,5,1,0,0,0,226,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,70,132,487,512,1,808,177,14,1,0,815,169,15,1,0,823,110,65,2,0,485,376,131,7,1,1000,0,0,0,0
03/07/2017 01:55:431393000,717,283,0,705,295,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,43,0,0,0,2,0,0,0,2,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,315,393,1,0,0,0,0,0,0,0,2,7,0,0,383,0,0,0,74,10,0,0,2,1,0,0,6,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,705,154,141,607,392,1,798,152,46,4,0,836,133,25,5,1,827,85,80,8,0,543,346,85,19,7,1000,0,0,0,0
03/07/2017 01:56:581394000,854,146,0,671,328,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,36,0,0,0,2,4,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,347,495,1,0,0,0,0,0,0,0,1,5,0,0,493,0,0,0,68,0,0,0,2,4,0,0,5,256,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,61,99,496,503,1,759,182,55,4,0,790,182,25,2,1,758,123,115,4,0,471,352,153,20,4,1000,0,0,0,0
03/07/2017 01:58:091395000,836,164,0,669,331,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,43,0,0,0,2,8,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,268,553,1,0,0,0,0,0,0,0,2,8,0,0,475,0,0,0,214,0,0,0,2,8,0,0,1,109,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,825,86,89,514,485,1,736,199,61,4,0,791,160,45,3,1,752,135,105,8,0,499,343,107,40,11,1000,0,0,0,0
03/07/2017 01:59:401396000,873,127,0,687,313,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,63,0,0,0,5,2,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,307,549,0,0,0,0,0,0,0,0,2,17,0,0,512,0,0,0,172,0,0,0,5,5,0,0,4,135,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,74,70,480,520,0,776,175,47,2,0,806,156,32,6,0,797,115,84,4,0,485,359,123,26,7,1000,0,0,0,0
03/07/2017 02:01:291397000,881,119,0,767,233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,55,826,1,0,0,0,0,0,0,0,0,4,0,0,644,0,0,0,102,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,881,37,82,355,644,1,705,251,40,4,0,793,171,32,4,0,773,144,77,5,1,492,344,130,29,5,1000,0,0,0,0
03/07/2017 02:01:411398000,873,127,0,745,255,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,65,0,0,0,7,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,218,645,0,0,0,0,0,0,0,0,4,0,0,0,602,0,0,0,104,0,0,0,7,0,0,0,0,141,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,53,85,391,609,0,809,140,47,4,0,824,132,40,4,0,786,121,88,5,0,391,476,91,33,9,1000,0,0,0,0
03/07/2017 02:02:291399000,912,88,0,659,341,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,48,0,0,0,3,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,19,882,0,0,0,0,0,0,0,0,4,4,0,0,542,0,0,0,203,0,0,0,3,4,0,0,0,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,6,94,451,549,0,728,242,29,1,0,744,234,21,1,0,741,167,82,10,0,418,419,148,12,3,1000,0,0,0,0
03/07/2017 02:03:351400000,861,139,0,700,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,29,831,1,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,172,0,0,0,0,1,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,4,134,437,562,1,742,218,38,2,0,765,196,37,2,0,766,161,58,13,2,393,453,122,29,3,1000,0,0,0,0
03/07/2017 02:04:031401000,802,198,0,615,385,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,92,0,0,0,8,8,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,128,653,0,0,0,0,0,0,0,0,4,4,0,0,376,0,0,0,248,0,0,0,8,10,0,0,3,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,786,67,147,608,392,0,764,199,34,3,0,809,163,24,4,0,772,145,77,6,0,569,301,107,18,5,1000,0,0,0,0
03/07/2017 02:05:201402000,811,189,0,623,376,1,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,109,0,0,0,5,1,0,0,2,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,84,712,2,0,0,0,0,0,0,0,0,13,0,0,381,0,0,0,234,15,0,0,5,2,0,0,11,130,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,799,14,187,600,398,2,750,203,42,5,0,776,177,39,8,0,765,140,92,3,0,567,286,113,23,11,1000,0,0,0,0
03/07/2017 02:06:501403000,887,113,0,706,294,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,78,805,0,0,0,0,0,0,0,0,0,7,0,0,576,0,0,0,163,3,0,0,0,0,0,0,2,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,7,110,422,578,0,732,233,30,5,0,771,195,27,7,0,770,151,74,5,0,518,354,90,29,9,1000,0,0,0,0
03/07/2017 02:07:371404000,825,175,0,653,346,1,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,63,0,0,0,9,8,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,162,636,1,0,0,0,0,0,0,0,5,16,0,0,426,0,0,0,169,0,0,0,9,8,0,0,1,166,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,807,78,115,555,444,1,680,263,55,2,0,775,166,50,9,0,730,160,107,3,0,567,243,146,34,10,1000,0,0,0,0
03/07/2017 02:09:211405000,825,175,0,671,329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,6,3,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,4,812,1,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,156,0,0,0,6,4,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,20,154,497,502,1,739,236,22,3,0,757,216,24,3,0,758,175,61,6,0,501,352,120,24,3,1000,0,0,0,0
03/07/2017 02:09:521406000,838,162,0,625,375,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,73,0,0,0,5,1,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,174,248,578,0,0,0,0,0,0,0,0,4,8,0,0,425,0,0,0,116,0,0,0,5,3,0,0,5,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,821,48,131,567,433,0,720,216,60,4,0,770,191,35,3,1,753,129,112,6,0,512,323,134,25,6,1000,0,0,0,0
03/07/2017 02:11:391407000,862,138,0,590,409,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,24,0,0,0,6,1,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,295,554,1,0,0,0,0,0,0,0,0,11,0,0,427,0,0,0,109,0,0,0,6,1,0,0,1,293,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,56,91,563,436,1,680,217,80,23,0,709,207,60,24,0,700,117,165,17,1,497,267,156,46,34,1000,0,0,0,0
03/07/2017 02:12:491408000,885,115,0,718,282,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,53,0,0,0,1,2,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,231,647,1,0,0,0,0,0,0,0,5,1,0,0,584,0,0,0,132,0,0,0,1,2,0,0,0,145,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,74,52,412,587,1,800,140,51,8,1,795,143,50,11,1,783,136,77,4,0,507,323,112,42,16,1000,0,0,0,0
03/07/2017 02:13:161409000,867,133,0,674,326,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,65,0,0,0,3,1,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,31,825,1,0,0,0,0,0,0,0,7,8,0,0,505,0,0,0,234,0,0,0,3,1,0,0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,848,28,124,490,509,1,780,179,38,3,0,792,173,32,3,0,777,120,98,5,0,482,378,116,21,3,1000,0,0,0,0
03/07/2017 02:13:591410000,747,253,0,688,312,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,72,0,0,0,1,8,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,66,666,0,0,0,0,0,0,0,0,0,12,0,0,407,0,0,0,99,0,0,0,1,9,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,109,150,584,416,0,729,236,33,2,0,807,170,20,2,1,783,152,64,1,0,616,247,123,11,3,1000,0,0,0,0
03/07/2017 02:15:121411000,772,228,0,676,324,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,96,0,0,0,3,0,0,0,3,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,304,458,1,0,0,0,0,0,0,0,3,4,0,0,403,0,0,0,99,6,0,0,3,2,0,0,10,217,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,754,55,191,587,412,1,744,175,77,4,0,804,128,65,3,0,794,106,96,4,0,558,289,99,46,8,1000,0,0,0,0
03/07/2017 02:16:541412000,845,155,0,654,346,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,0,0,0,0,2,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,16,826,0,0,0,0,0,0,0,0,0,1,0,0,495,0,0,0,119,0,0,0,0,2,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,12,144,503,497,0,690,258,44,8,0,752,204,35,9,0,740,152,108,0,0,541,263,155,29,12,1000,0,0,0,0
03/07/2017 02:17:321413000,818,182,0,677,322,1,1,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,83,0,0,0,11,11,0,0,0,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,299,483,1,0,0,0,0,0,0,0,7,19,0,0,428,0,0,0,144,0,0,0,11,12,0,0,1,159,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,792,57,151,548,451,1,761,157,80,2,0,808,119,63,10,0,783,118,96,3,0,582,271,97,38,12,1000,0,0,0,0
03/07/2017 02:19:531414000,821,179,0,681,319,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,62,0,0,0,2,1,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,29,782,1,0,0,0,0,0,0,0,4,11,0,0,469,0,0,0,117,0,0,0,2,2,0,0,1,197,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,806,58,136,527,472,1,663,286,43,6,2,759,192,42,5,2,725,164,104,7,0,512,303,151,27,7,1000,0,0,0,0
03/07/2017 02:20:341415000,905,95,0,652,347,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,1,1,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1,900,0,0,0,0,0,0,0,0,0,1,0,0,543,0,0,0,103,0,0,0,1,2,0,0,5,244,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,2,95,451,549,0,717,236,43,4,0,734,222,39,5,0,715,174,109,2,0,472,314,172,32,10,1000,0,0,0,0
03/07/2017 02:21:241416000,857,143,0,652,348,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,69,0,0,0,7,4,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,161,111,728,2,0,0,0,0,0,0,0,5,4,0,0,450,0,0,0,165,10,0,0,7,4,0,0,8,175,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,835,18,147,531,467,2,707,271,21,1,0,786,193,20,1,0,725,217,52,6,0,475,385,127,12,1,1000,0,0,0,0
03/07/2017 02:23:051417000,908,92,0,690,310,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,10,0,0,0,3,1,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,101,299,600,0,0,0,0,0,0,0,0,2,9,0,0,575,0,0,0,71,0,0,0,3,1,0,0,0,235,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,899,70,31,421,579,0,715,203,75,7,0,734,189,65,12,0,723,162,95,16,4,385,389,159,57,10,1000,0,0,0,0
03/07/2017 02:23:581418000,952,48,0,710,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,279,673,0,0,0,0,0,0,0,0,1,0,0,0,659,0,0,0,105,0,0,0,0,0,0,0,0,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,26,24,341,659,0,780,206,14,0,0,744,246,10,0,0,740,201,53,6,0,331,469,191,9,0,1000,0,0,0,0
03/07/2017 02:24:041419000,858,142,0,765,235,0,1,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,24,0,0,0,2,8,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,183,655,1,0,0,0,0,0,0,0,5,12,0,0,576,0,0,0,106,0,0,0,2,9,0,0,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,838,120,42,413,586,1,818,162,19,1,0,833,154,13,0,0,756,207,34,3,0,438,448,110,4,0,1000,0,0,0,0
03/07/2017 02:24:591420000,757,243,0,769,231,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,57,0,0,0,12,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,206,532,1,0,0,0,0,0,0,0,2,12,0,0,492,0,0,0,68,0,0,0,12,2,0,0,3,151,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,747,172,81,493,506,1,829,135,33,3,0,872,98,28,2,0,782,170,40,7,1,457,463,67,10,3,1000,0,0,0,0
03/07/2017 02:26:591421000,900,100,0,760,240,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,24,0,0,0,7,2,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,110,774,1,0,0,0,0,0,0,0,2,13,0,0,632,0,0,0,98,0,0,0,7,2,0,0,0,132,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,38,72,358,641,1,786,173,39,2,0,830,133,30,7,0,726,212,56,5,1,372,489,106,27,6,1000,0,0,0,0
03/07/2017 02:28:291422000,926,74,0,747,253,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,149,773,0,0,0,0,0,0,0,0,4,4,0,0,651,0,0,0,72,0,0,0,0,0,0,0,1,179,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,913,34,53,349,651,0,797,128,59,16,0,796,133,52,19,0,721,184,93,2,0,377,441,126,33,23,1000,0,0,0,0
03/07/2017 02:29:161423000,818,182,0,696,303,1,1,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,31,0,0,0,8,10,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,277,514,1,0,0,0,0,0,0,0,12,8,0,0,448,0,0,0,72,0,0,0,8,12,0,0,2,220,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,788,116,96,531,468,1,744,172,71,13,0,791,140,51,17,1,753,145,92,10,0,491,327,125,33,24,1000,0,0,0,0
03/07/2017 02:31:031424000,822,178,0,694,306,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,63,0,0,0,3,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,21,795,0,0,0,0,0,0,0,0,2,4,0,0,498,0,0,0,204,0,0,0,3,1,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,814,72,114,499,501,0,705,277,18,0,0,840,142,18,0,0,751,205,42,2,0,581,329,75,14,1,1000,0,0,0,0
